Name,Date,Stars,Review
Wisconsin Reviewer,"August 30, 2010",2.0,"My book club's selection, ""Let the Great World Spin"", promised to live up to its reviews and awards. I found it a muddle of language with long paragraphs of description (one paragraph that took up half a page consisted entirely of phrases that began ""Death by...."") Some of the characters were appealing, others shallow in both their development and world view. They all seemed to be haunted by voices from the past--the Park Avenue matron whose grief over her only son's death was poignant but bogged down in detail--petunias, bagels, ashtrays, mezuzzahs, cigarettes). (This writer should take a page from Hemingway and McCarthy and go for the pithy but succinct simple sentence.)

The writer's idiosyncratic use of punctuation and sentence structure seemed, after a point, just laziness. The book didn't hold my attention for more than 10 minutes at a time. After ten minutes, I put it down, annoyed with the lack of continuity and inadequate character development.

I've never been enamored of the glamor and grittiness of New York City. I'm even less impressed now. McCann seems better at describing Dublin where we get a definite sense of place and culture. Lately, I've been 0 for 4 when it comes to new writers. I hope my choices improve.",0.9166666666666666,objective review
Mike Frederick,"August 29, 2010",5.0,"The story was brilliant. The characters were brilliant. The writing was brilliant. I admit the National Book Award steered me to it, and I have to say the judges knew what they were talking about. I've been let down by their choices before, but this one is a timeless read I'd recommend to anyone.",0.25,negative review
sfontana,"August 28, 2010",5.0,"This was a fascinating, well-writen book. You will be tied in from the first page.",1.0,objective review
"Tanvi Buch ""tanvibuch"" (Los Altos, CA, USA)","August 28, 2010",2.0,"Overall, this was a very tediously detailed book. The writing was choppy and abrupt. The audio version was far easier to listen to than it was to read this book, and I tried and put down the book many times. As a concept, bringing together multiple lives under the skies of New York, and tying them all together in time with an event that is now history for New York - the tightrope walker between the then-newly built World Trade Center - is unique.
The book is divided into parts that have different protagonists. McCann has a wonderful, creative imagination and has clearly researched the lives of the various characters he has written about, but the writing is tedious and sometimes overly detailed to the point of dull. The first part [about Corrigan] and the second [about the prostitutes] were lengthy and rambling. The third part about the drugged couple who get into an accident made me sit up and take notice because suddenly the characters' lives overlapped and they became more a cause-and-effect of one another, rather than the apparently disparate lives they were leading. Tilly's chapter was wonderful - the highlight in the book, probably more so because I listened to the audio version of this book and the narration was superb. A couple of chapters and characters seemed to go nowhere, particularly the one about the graffiti photographer, and the computer hackers in Palo Alto. I felt for Adelita - that was another chapter I enjoyed. I did not connect with most of the characters - perhaps Tilly, Gloria and Adelita the most, Corrigan somewhat.
SPOILERS AHEAD...
There were certainly bright moments in the book. I loved how the tightrope walker connects all the characters in time - Tilly's fate only comes into stark attention in Soderberg's courtroom, but he is more interested in the tightrope walker who has been just brought in. I loved how one character is brought to the foreground in Soderberg's mind, but it is the one we as the readers are less interested in, since we've come to know Tilly better. Also well done were the hints and suggestions of previous characters in the stories of later characters, without the author telling us who they are e.g. I thought the doorman in Claire's story, because he was Irish, was Ciaran [Corrigan's brother] since he had been contemplating different jobs in New York. Who it was was not revealed, but the memory jog was cleverly done, and I didn't mind not knowing. Elsewhere, the nameless lady who adopted Jazzlyn's girls reminded me of Gloria, without that revelation then. I also thought that the drugged artist who let his paintings wash in the rain was perhaps the subway tunnel graffiti guy, but that was not made clear, and it made the story of the graffiti guy all the more pointless. I appreciated the detailed description about the feeling of the tightrope walker - not so much as the onlookers observing him - but his own feelings, his sense of the wind, the moisture in his eyes, his own balancing act with his body. That was lovely writing.
It is a sad book overall, and the ending could have been less abrupt.",0.9385964912280701,objective review
trin carl,"August 22, 2014",5.0,"""Let the Great World Spin "" by Colum McCann, a combined-story novel. I enjoyed this novel, and the way McCann spins the stories of characters who have unlikely chances of meeting one another. One of the stories discusses two Irish brothers, Corrigan and Ciaran who are on two different wave lengths, but end up both leaving Ireland and eventually living together in the Bronx.

We are introduced to Corrigan, who as a child empathizes with the poor, and who will do absolutely anything he can for the poor. He tells his mother that their situation is not that bad in comparison to those who have absolutely nothing. He meets the poor under bridges as they warm their hands, Corrigan listens to their stories. When the father of the brothers walks out of their lives, Corrigan brings the poor people his father's clothing, and his brother Ciaran merely watches as he gazes onto random strangers walking on the beach with his father's suits on. McCann also tells the story of Philippe Petit, the French acrobat who is a tight-rope walker.Its my belief that McCann introduces such a factual story into the plot of the book so as to raise the drama of novel and cast a story that readers can automatically visualize:The Twin Towers. Petit decides to walk the lengths of the former TWIN TOWERS just to see if he can do it; adding to his collection of buildings he's walked across. His walking between the TOWERS brings the attention of the New Yorkers who look up at him, in astonishment and see only a tiny speck in the sky, wandering who could possibly have the gall to do such a thing, admiring him, and at the same time holding great fear for this man's life.",0.25,negative review
BLouise312,"August 27, 2010",5.0,"This was definitely worth reading. I loved the way all the characters lives were intertwined and everything came together. If you enjoyed this book I highly recommend checking out the documentary ""Man on a Wire"" - it's a perfect accompaniment to this read.",1.0,objective review
Carma (Santa Cruz CA),"August 25, 2010",3.0,The plot was fantastic but the entire story did not grab me as I had hoped. I enjoyed this book I just didn't love it.,1.0,objective review
"Mary E. Sibley (Carneys Point, NJ USA)","August 25, 2010",4.0,"The book promises more than it delivers. The writing excels, the means of organizing the novel is interesting, but implementation suffers. Nevertheless, in this book we meet a major talent. The author's Irish origins promise much in terms of future projects he may undertake.

His mother dies at Dublin Bay, Sandymount when he, Ciaran Corrigan is nineteen and his brother John is seventeen. The father, English accented, puts in an appearance. The house is sold, the father getting half of the proceeds. In NYC John calls Ciaran his very serious brother. By the time Ciaran travels to New York their father, a physicist has died whilst teaching in a university classroom. John has to miss the funeral. John Corrigan lives in the south Bronx.

In another portion of the novel, Joshua's mother, Claire Soderberg, has a support group. One of the women, Marcia, the mother of Mike Jr. sees a tightrope walker at the World trade Center. The other women in the group are Gloria, Janet, and Jacqueline and their deceased boys are Clarence, Pete, and Brandon.

Blaine and Lara, continuing the novel from another geographical and social point, are in a 1927 Pontiac using coke. There is a hit and run involving the couple's vehicle and John Corrigan, his van and his passenger. The accident takes place on the day of Nixon's resignation, (and the feat of Phillipe Petit's wire walk), 8/7/74. Subsequently plot lines enmesh some of the characters in the story. In graphic terms, the novel's design is a pinwheel.",0.9642857142857143,objective review
Not Usually Hard To Please,"August 24, 2010",4.0,"I know everyone has said that, but it's something that bears repeating. That's not a criticism of the book. It's actually terrific as a series on inter-connected short stories, but the perception that I got when I had first heard of the book was that it was a novel, and that made the reality a little jarring.

Just to get this off my chest: Just because Colum McCann is Irish doesn't automatically mean he needs to be compared with James Joyce. If there was another writer that I thought the story invoked, personally, it seemed more like Virginia Woolf.

In any case, the absolute best part of the book, and indeed the reason I would recommend it, is McCann's beautiful lyrical style of writing. Since each separate story is told by a different character, and since each character has a slightly different perception of the same event, McCann does a wonderful job of making sure that each story has its own voice. Without wishing to strain a metaphor, this seems akin to walking a tightrope; it looks easy, but go ahead and try it yourself.

I wholeheartedly thought his decision to leave Philippe Petit mostly an enigma (I don't even think he's ever even named) was correct. Petit's wire-walk is the MacGuffin around which the stories pivot. It's not the story itself. I'm not positive, but I wonder if the book as a whole wouldn't have been stronger if the story about Petit's preparation for the walk (which I gather is wholly an invention of the author) had been omitted. That story did a reasonable enough job of keeping Petit mysterious, but I do think it was perhaps unnecessary.

Now for the criticism:

While each individual story is well-written and pitch-perfect in its style, the transitions between them can be jarring. A lot of other reviews have specifically mentioned the story about the computer hackers as being out-of-place. For me, it was the highlight of the book, and the staccato, machine-gun delivery was one of the best pairing of character and style of the books. Having said that, it is so dissimilar all of the other stories, I can see why it jumps out at people, especially since it's located toward the middle of the book.

Finally, the last story, with its jump to present day, with the required references to Iraq, Afghanistan, 9/11, and Katrina was completely unnecessary. I think I understand the intent, to tie everything together in one final vignette, but it just didn't work.",0.32222222222222224,negative review
"ioper8 (Missoula, MT)","August 17, 2010",1.0,"...otherwise more precious time would have been wasted on this book. Whoever told you to read this is only attempting to return the favor in some kind of satanic ""pay it forward"" scheme that answers only to the misery loves company mantra. The only other possible explanation is that all positive reviewers here and elsewhere lead such miserable or mundane lives in their chosen metropoli that reading this book improves their self esteem.",1.0,objective review
"Rowena K. Demio (Clinton Twp., MI USA)","August 15, 2010",5.0,McCann's writing has me hooked . The eleven or twelve characters who narrate this novel are welcome around my table at anytime. They are my kind of people. Their deep passion is unique to each and springs from their soul. I foresee rereading this book many times (3 times already) just to have their company. It makes the struggles of a spinning world more bearable just knowing where to find them.,1.0,objective review
"Melvin C. Vanderbrug (Bloomfield Hills, MI)","August 12, 2010",1.0,"Sorry folks, couldn`t make it past 20% of this book. Just words, words, words.",1.0,objective review
Diana Cleland,"August 11, 2010",5.0,"Profound, and transcendant. This book is being called the first NYC novel after 9/11. It expresses the hope of our lives and is a fascinating look at one day and the affect of a unique experience on many desperate lives. Highly recommend it",1.0,objective review
"William Zachmann ""Z","August 6, 2010",5.0,"A very fine read. Highly inventive and quite extraordinary in its ability to present an alternative (and very brave) way of living one's life, and changing the lives of those both in proximity and much less so. If you have a creative soul and believe in the old ""safety in numbers, more fun, too"" adage (also described by the B-52s as ""others like you,"" don't hesitate -- order this one up straight away.",1.0,objective review
sunshine,"August 4, 2010",5.0,I loved this book and was sad when it was over. It is cleverly composed and the story line weaves in and out of chapters that at first seem disconnected. I highly recommend it for anyone who is not interested in fluff. This book grabs your heart and makes you think.,1.0,objective review
Nicole D Makram,"August 19, 2014",5.0,Beautifully interwoven stories. Fantastic read.,0.25,negative review
"Brett Benner (Los Angeles, CA USA)","August 3, 2010",5.0,"This interconnected collection of desperate New Yorkers in the seventies, revolve around the astounding tight rope walking of Phillippe Petit between the twin towers. This becomes the catalyst or tipping point for an event that happens and the outward ripple effects among these people. I'll admit, at first, I found myself impressed with McCann's writing, but the book hadn't grabbed me yet, and then the second half took hold and I literally finished the book with tears running down my face. Be patient, it pays off in spades. Wonderful book,",1.0,objective review
JAnna,"August 3, 2010",4.0,"The writing is beautiful, beautiful. But the story itself is not as strong. Also, it made me cringe that many of the characters were overly romanticized. But definitely worth reading just for the wonderful writing.",0.4583333333333333,negative review
Paul Cuneo (United States),"July 23, 2010",4.0,"A novel of interlocking stories set in New York of the 1970s. Interweaving characters in this way (prostitutes, priests, a judge's wife, computer hackers) runs the risk of becoming ridiculous - it always feels false when someone attempts to create meaning out of piles of coincidences - but McCann largely succeeds. Most of the discrete sections feel complete, and the persistent reappearance of certain characters does not feel forced. This is a book that expands. It conveys the enormity of the world, while treasuring the human process of carving it into stories.

Some sections are stronger than others. In part this may be because McCann's writing style is surprisingly static from narrator to narrator, despite some curious cosmetic changes (sometimes speech is marked with quotation marks; sometimes not). He loves clipped, fragmentary, elusive sentences. He inhabits his characters without attempting to become them. Some come out more clearly than others. At worst, he can seem unconvincing and flat.

But the novel's momentum will carry the reader by its rough spots. Finishing it over the course of a day left me genuinely uplifted and touched. It is a sincere book that tries to speak to the world as it is. For McCann the possibility of beauty is an everyday thing, something to be earned through living, and the past is a curse that can recede. ""Time doesn't cure everything, but it cures a lot.""",0.9162962962962963,objective review
"mishi78 (Twin Cities, MN)","July 23, 2010",5.0,"This book was a bit slow to start, but picked up momentum as it went on. We had a good discussion about it in book club, to say the least. It arrived on time and was in good condition.",0.9444444444444445,objective review
monkichichan,"July 21, 2010",5.0,This book got interesting characters in the 70's new york setting with awesome plot building that tied the stories together. You just can't put this book down until you finish it!,1.0,objective review
"Yvonne Nathanson (Las Vegas, Nevada)","July 14, 2010",4.0,"Yes, it's a good choice for an interesting and philosophical story about happenings at the Twin Towers and about interplay of people from Park Avenue to the bowels of the city. Life continues , people struggle with what life throws their way and tragedy happens along with the everyday happenings of the daring and everyday life choices. A good read that seems to start out slow but soon grabs your attention.",1.0,positve review
"G. G. Schroeder ""gils"" (Issaquah, WA)","July 13, 2010",2.0,"The Bridge at San Luis Rey meets Ulysses. Irish angst designed to twist your guts, but for me the slog was not worth it. Too many words...wow!, way too many. The message is worth the telling, the author has talent, but he needs a good sharp razor.

gils",1.0,objective review
"R. Grasshoff (Austin, TX)","July 11, 2010",5.0,I hesitated on buying this one but it is a book I couldn't put down for long! I really enjoyed the writing style and how all the stories intertwined.,1.0,objective review
Zhang Yang (New Zealand),"July 8, 2010",5.0,"One of the better novels to address the emotions, trauma and life after the terrorist attack on NYC and on the collective American consciousness. This book shows us what makes America so attractive, despite of all the vices, the social underpinning, the non-sense death. This book achieves an almost Gatsby-like response, sprung from the landscape that millions called home yet outsiders might view it a corrupted, unrelenting social distortion, laid wasted after the towers crumble to Earth.

Reading this book is an amazing journey, the levels, the characters, and interconnectedness of our lives that we sometimes try so hard to disassociate from.",1.0,objective review
puzzleman,"August 13, 2014",4.0,"Having just read 'The Man With The Golden Arm', I have to say the themes are very similar. The hopelessness of the city for many at the bottom is depressing, very depressing. However, there is hope in 'Let the Great World Spin'.

This book is really a collection of short stories. And I love collections of short stories almost always. This is no exception. And, to boot, almost all the stories have connections with others in the collection. Maybe 'Tag' sits by itself, a story of a youth who surreptitiously marks the subway tunnels of New York. Or does it? He could stand as the counter for the skywalker. One in the air, one in the earth.

When I first realized these stories were entwined, around (let's call it a chapter) Chapter 3, I was delighted. And the story grew.

I never knew a man actually walked across the towers! And to tie it into so many lives! Very creative.

Some commentary mentioned Joyce. The only Joycean thing I see here - both authors are Irish!",0.9375,objective review
"Shannon M. Underwood ""SMU"" (Topeka, KS USA)","July 3, 2010",5.0,"The cover was a little dirty, but other than that the condition of the book was wonderful. Shipped very quickly!",0.9444444444444445,objective review
kmakes3,"June 24, 2010",2.0,"It took two weeks to get through this book and, while there was some thoughtful language, the actual content (story line) was dull and the characters were just okay. Wish I had my time and money back.",0.8333333333333334,objective review
V. Collett (Ohio),"June 23, 2010",5.0,This novel was remarkable in so many ways. The authors passionate development of each character was as inspiring as his style of describing New York was breathtaking. Mr. McCann is an astounding talent and I look forward to reading everything he has or will pen. Heartbreaking and uplifting in the same breath...I enjoyed every minute of this book. It lingers with you and informs your sensibilities having read it. Thank you Mr. McCann!!!,1.0,objective review
C. P. Jackson (Fairfax),"June 17, 2010",4.0,"McCann doesn't tell the same story twice. Neither does he use a recognizable formula. What is recognizable to familiar readers is the brilliant prose he uses to pull you in. Like his earlier books, he really knows how to set the scene. Here in near-bankrupt 1970s NYC, he writes on-point descriptions of everyone and everything, from the uniformed Park Avenue doorman to the decaying South Bronx with stops in the Village. He brings together characters in spite of - really because of - their differing misfortunes and sea-separated cultures. Thus, the opening chapters, narrated by one of the Brothers Corrigan, promises to be McCann's best work. Perhaps because I read this book as chapters rather than related short stories, for me, it didn't fulfill the promise. There are too many people, too many forced connections. By the end, it wound down and fell over.

The best developed parts are told by one of the Corrigans. Neither brother's first name is revealed until much later. The narrator calls the other by their last name. His reason is explained so simply, and defines the brother so well, that I re-read the line. Throughout the book, the dialogue is crisp and natural. With some exceptions, McCann doesn't encase the dialogue in quotation marks. His dashes, which separate the speakers, are especially effective in a multi-party conversation. Usually when a storyline is left unfinished, a reasonable conclusion is picked up later by another character. But, too often this doesn't happen: like with the computer hackers and the photographer, people drop out of sight never to be heard from again. Were these characters inserted just to show a broader expanse of the New York populace? I was especially disappointed in how stereotypes were worked. This writer can script familiar stereotypes (read `Zoli') and smash them so hard that the reader is forced to examine his own prejudgement of the stranger. He failed to do that here, especially with Gloria, the opera-lover with a Syracuse U degree. She came off as a caricature, stuck in the projects and an out-sized, flowered dress.

So, why the four stars? Every scene in which the Corrigans and Tillie appear pulsates with realism even though I don't know anyone like them. And, walking, dancing a tightrope between the Towers is an inventive allegorical element.",0.9679487179487178,objective review
Bibliophile  the Sea (US),"June 9, 2010",5.0,"I was a little hesitant to read this book, but peer pressure won over, and I am so happy I caved. This is one ""audio book"" that is just terrific. It is read by a full cast : Richard Poe, Gerard Doyle, Carol Monda, Johanna Parker, Ramon de OCampo, Chris Sorenson and Patricia Floyd. The story begins on a summer morning in 1974, in New York City as a man balances on high above on a tight rope between the Twin Towers in NYC. As people below stare up in disbelief, the lives of other every day people continue on as usual.

The novel is almost like a series of short stories, but before long their stories begin to connect: a Jesuit priest, a judge, a prostitute, a wealthy, but grieving Park Avenue woman are a few of the characters that appealed to me. My favorite story/character was Tillie, a prostitute, down on her luck, and now in jail reflecting on her life and that of her grandchildren. (You MUST listen to the audio version to fully appreciate all that Tillie has experienced).

Without going into the details about all of the stories, I'd just like to say that this was such a beautiful novel. It was about human beings -- their every day struggles, and the circumstances and vulnerabilities that make all of us who we are. Each unique character was captured perfectly, as the author skillfully weaves together the dysfunctional lives of some of the most memorable people I've met, through a book, in a long time. For me, truly a sign of an exceptional literary work. McCann shows NYC at its finest and at its worst: all classes, all races -- all truly memorable. Toward the end of the book, although 9/11 is not mentioned, the story jumps to 2005 with a story about the war in Iraq and references to airport security etc,. It was here that I was reminded of just how precious our days are, and just how connected each of us are no matter where we reside.

Read this Book, better yet listen to the audio version. I doubt that you will be disappointed. Highly recommended!",0.3095238095238095,negative review
May (New York City),"June 7, 2010",4.0,"This is a very good book. Don't get me wrong. It was a very enjoyable reading experience and I would recommend this book to anyone. That being said, I started reading this book with sky high expectations and I have to say at the end I was kind of disappointed. The book did not succeed in blowing me away, and I think I know why.

McCann is a superb writer and he really has a way with words. His imagery, diction, and the way he can so seamlessly slip into the heads of characters from different walks of life is pretty amazing. In this novel, he writes several spectacular short narratives and then falls short on cohesiveness when attempting to tie all the threads together at the end.

We've got some great characters: the heart-wrenching Corrigan, the warm, generous Gloria, or the painfully stiff and slightly pathetic Claire, who all arouse sympathy and are flushed out with mastery in their introductions to the story. They really come alive under Mccann's pen, but as the narrative moves forward their stories are swallowed by the confusion of characters McCann has constructed in his ambition. There are too many characters, and McCann did not do all of them justice. I read five pages of superb , profound prose about a graffiti tag photographer, and then he is never mentioned again save under a photograph-- clever, but unsatisfying. Three tech kids working in California appear in one chapter and then disappear forever. What's confusing is McCann picks and chooses the characters he wants to give endings to like he's playing favorites, and never gives a reason as to why some characters get a huge hunk more exposure than others.

Needless to say, this made the reading experience slightly disjointed, and I was disappointed that only some characters' stories were revisited. Note to author: If you're only interested in these characters, stick to them, or give everyone equal facetime at least. Of the stories that were flushed out, however, McCann does a great job at building intrigue, but he sometimes veers off into the realm of cliche and convenience. Many of the coincidences and connections between the characters in the novel seem improbable, and McCann's wish to make everything in the plot do double duty ends up making parts of the narrative seem forced and constrained.

Another thing that bothered me about this book was it's failure to draw up strong emotion. This may be cliche, but I usually know I've read a good novel when I've laughed, cried, and forgotten to eat too. I think i did chuckle while reading ""Let The Great World Spin,"" but for such an ambitious, atmospheric title, the novel fell short on emotional delivery. There could have been so many emotional high points, with the turmoil and insanity of these character's lives, but I never felt tears well up in my eyes in empathy for any of these characters, and I found that extremely odd. This may have had to do with the too-many-characters-too-little-time-for-everybody problem that I mentioned earlier, but usually by the end of a great novel my breath is caught in my throat and goosebumps are running down my spine. I was disappointed that with ""Let The Great World Spin,"" neither were the case.

Additionally, sometimes wording is awkward and plot development uncomfortable, with the last paragraph being extremely awkward in this regard as McCann describes an unlikely encounter between a certain important young woman and an Italian man. The chapter made me feel sleazy and a bit skeptical, especially with McCann's awkward brushing over of the sex scene as if he's not quite sure what to do with himself. Many other instances like that in the novel had an unpleasant jarring effect on the reading experience.

Of course, I'm being nitpicky here. I gave the book four stars and it deserves all four; McCann has written a very good novel that is much better than a lot of the other stuff out there. It deserves all the recognition it has gotten, and I only focus on the negatives in these reviews to put some of the over-praising odes into proportion. In my opinion, this novel was good, but not great. If you want an extraordinary book on 9/11, one that will blow you away and make you fall in love head over heels, read Foer's ""Extremely Loud and Incredibly Close."" This book tries, but in the end only partially succeeds.",0.9420289855072465,objective review
"JoeV ""Reader"" (Arlington Hts, IL)","June 6, 2010",2.0,"Let The Great World Spin was published last year to rave reviews. Descriptions included magical, sweeping, brilliant, poignant and the perfect New York novel. I am definitely out of step when it comes to current fiction because I missed the magic here - finding this book more style than substance.

The book is a set of vignettes chronicling a loosely connected set of Manhattanites in August of 1974. In the background are the Vietnam War, Nixon's resignation and Phillipe Petit- a man who stretched a cable between the World Trade Twin Towers - 103 stories up in the air - and went for a stroll - successfully.

Our cast includes two Irish brothers; one a catholic priest, who lives among and befriends a pack of heroin addicted prostitutes; a grieving mother who lost her son in the Vietnam War; and a young married couple trying to break into the NY art world in between cocaine binges. Not the most original or creative set of characters, but with a good story to guide them great novels are made. Unfortunately, and this is the biggest fault I had with Let The Great World Spin, the author doesn't tell us their stories - he explains them. Therefore the characters never became real to me - just their dialogue seemed surreal - and the narrative simply overwhelmed any and all of the underlying stories.

Think of watching a movie sitting next to someone who has seen it before and feels the need to keep whispering in your ear - detailing plot twists and characters' actions. At some point you simply want to yell, ""Shut up!"" I had the same experience/frustration reading this book, hoping - vainly - that the author would remove himself from the narrative. I know I'm in the minority here - but pass on this one.",0.9479166666666666,objective review
"Alan C. Roberts ""hearmuff"" (New York, NY)","June 6, 2010",4.0,"I purchased this book based on a recommendation, and I suggest you do the same. Each character is so completely realized, by the end of the book you feel as if you've known them your entire life. I did not want it to end, but when it did, I was overwhelmingly satisfied with the result. A full meal, for sure.",1.0,objective review
Reader from Singapore,"June 5, 2010",5.0,"Colum McCann's 2009 National Book Award winner ""Let The Great World Spin"" has restored my faith in the ability of book award committees to pick a truly deserving winner with outstanding literary merit that's also accessible to the reading public. Far too often in recent years, we have had declared winners which have left many readers baffled at the judges' choice.

This ensemble novel of life in New York City in the mid-70s is a gorgeous piece of art and a thing of beauty because of its breathtaking sweep and bold ambition in portraying all of humanity's diversity especially its seamiest side at their most basic level and demonstrating how our response to situations we find ourselves in makes us all unlikely but no less real heroes in survival.

Just as the French funambulist Philippe Petit had left New Yorkers gaping in amazement at his mind blowing feat of traversing the World Trade Centre towers across thin air on a thin piece of wire, why shouldn't we be similarly awed by the more mundane but equally heroic struggles of a motley crew comprising an improbably idealistic liberation theologist, drug addicts and prostitutes on main street below? For haven't each of them been visited by miracles of another sort ? Like the priest in plainclothes finding himself playing Jesus to the down and out and also the love of a woman without guilt or compromise, or a pair of mother and daughter prostitutes who hold their heads up high playing parent figures to their children/grandchildren, or one among a group of commiserating mothers who lost her son in Vietnam but not the capacity to give and receive love?

Not all the stories happening simultaneously are given the full treatment. Some are merely hinted at or partially revealed. Yet each of them is firmly etched in our hearts and minds. That's how strong McCann's characterization is - the computer hackers feeding back on the Frenchman's hair raising feat, the unnamed secret night time photographer of subway graffitis, etc - they are walk on parts but utterly memorable and integral to the whole. I would have liked a little more elaboration of the judge's motivations though. These disparate strands interweave and finally resolve in a denouement that's both heartbreaking and life affirming.

You are unlikely to read anything better this year. This is modern literature at its best. Utterly compelling !",0.4166666666666667,positve review
Derek D. Bergey (Los Angeles),"June 3, 2010",5.0,"I'll start by saying, I've written a book. It's unpublished, I don't know what steps to take in order to get it published, and myself, and anyone who has read it love the weight of my book, it's not a game changer, just a good story. Then I read a book such as this, ""Let The Great World Spin"" is a humbling beautiful reminder of what story telling should be, the language it should be told in, and how things are supposed to be done when and if done right. A style of writing that isn't so much new, and isn't so much old. It fits right in between, right in between Amy Hampel and Khalid Hossieni. And in there, it finds it's own style, a style that writers that are better than me and worse than me will attempt to copy. Some of us will achieve it, some of us will deny that were striving for it, but in a way every single one of us will fail, no matter how far from the acorn tree we fall. Every detail, fits perfect, like your in the room with someone that just told you that they're cheating on you, but instead of scream and cry, no notice that they have freckle's on their nose, and that the clock is different than your watch's time. Then it hits you, then you cry. It's moments like that, the real, this is how life truly works whether you notice it or not, moments.

This is the type of author who I hope to never meet, I'd probably say thank you over him saying thank you.",0.925,objective review
Casey,"August 11, 2014",5.0,"I walked into this expecting another dull summer reading assignment, and walked out having read a compelling story about the ever so glossy New York City and the aspects that made it not-so glossy. 5/5 would recommend.",0.25,negative review
Miss Boo (Southern California),"May 30, 2010",4.0,Colum McCann is a brilliant writer able to understand and present many different cultures. The book is a snapshot of New York in 1974 revealing people from many different social and economic backgrounds. There is a common thread between all the people who are leading very different lives. Their stories are told with great compassion and insight.,0.7083333333333333,positve review
Hawaii Jim (Honolulu Hawaii),"May 29, 2010",5.0,"This book is wonderfully written. ""The world spins. We stumble on. It is enough."" The story is centered on Philippe Petit who walked a tightrope wire between the World Trade Center towers on August 7, 1974 but describes the interrelated events of that day. It tell the story of the Philippe, the judge who arraigned him, the judge's wife who lost a son in Viet Nam, a club of mothers who lost sons in Viet Nam, a mother and daughter both prostitutes, the daughter's twin daughters, a monk and his brother, computer hackers in California and others. Although vastly different, Colum weaves the story of these people together but makes each a real character with thoughts, feelings, and views of the world. The story moves forward and because of the writing and story it is the type of book that you want to read but not to end. The ending was satisfying but not hyper dramatic. It also weaves the themes of war (from World War II, through Viet Nam to Iraq), segregation, prostitution, rich, poor, and gives you time to think as you move through these ideas. One of the very best books for me this year, and I would definitely recommend it.",0.25,negative review
"Amanda Duckworth ""reader extraordinaire"" (Kissimmee, FL)","May 29, 2010",2.0,"This book has been done before and done better for that matter (Mrs. Dalloway). I found it to be very cliche. The book is trying its very hardest to be a great, life changing novel and it just isn't.",1.0,objective review
"doobieblayloch (brooklyn, ny usa)","May 28, 2010",3.0,"I'll leave the synopsis to the many other reviewers.

It didn't live up to the hype for me. Great premise & intentions, but around the halfway point I realized it was not going to get me there. The pace doesn't suit the NYC setting, and the characters are a polarized pastiche (hard luck prostitutes, silly immigrants, a fortunate park ave couple, and some bohemian artists) where I was hoping for a nuanced cast that evolves through interaction rather than description.

On the bright side, the characters are absolutely believable (though not palpable), and McCann manages to reveal some touching truths about human nature.",1.0,objective review
"John R. (St. Louis, MO)","May 26, 2010",5.0,A beautiful and artistic novel that will take your breath away! McCann writes with such depth and precision that the pages will fly by. This is a great read for anyone looking to invest themselves in a beautiful story with vivid and colorful characters that you'll never forget.,0.25,negative review
